SourceID,ProductID,AvgRating,ReviewCount,SatisfiedCount,CurrentPrice
S03,P1645,4.9,89,0,47490000
S03,P1646,4.9,7,0,62990000
S03,P1647,4.9,10,0,11790000
S03,P1648,4.9,7,0,25490000
S03,P1649,4.9,5,0,24490000
S03,P1650,4.9,6,0,18990000
S03,P1651,4.9,6,0,51490000
S03,P1652,4.9,6,0,30990000
S03,P1653,4.9,5,0,32090000
S03,P1654,4.9,7,0,28990000
S03,P1655,4.9,6,0,27990000
S03,P1656,4.9,8,0,22790000
S04,P1657,0.0,0,0,30490000
S04,P1658,0.0,0,0,19990000
S04,P1659,0.0,0,0,31490000
S04,P1660,0.0,0,0,54990000
S04,P1661,0.0,0,0,48790000
S04,P1662,0.0,0,0,75490000
S04,P1663,0.0,0,0,27690000
S04,P1664,0.0,0,0,30490000
S04,P1665,0.0,0,0,25490000
S04,P1666,0.0,0,0,122990000
S04,P1667,0.0,0,0,25990000
S04,P1668,0.0,0,0,22990000
S04,P1669,0.0,0,0,30990000
S04,P1670,0.0,0,0,59990000
S04,P1671,0.0,0,0,25990000
S04,P1672,0.0,0,0,31990000
S04,P1673,0.0,0,0,28990000
S04,P1674,0.0,0,0,42990000
S04,P1675,0.0,0,0,9990000
S04,P1676,0.0,0,0,22990000
S04,P1677,0.0,0,0,129990000
S04,P1678,0.0,0,0,37990000
S04,P1679,0.0,0,0,29490000
S04,P1680,0.0,0,0,119990000
S04,P1681,0.0,0,0,12990000
S04,P1023,0.0,0,0,15990000
S04,P1682,0.0,0,0,15990000
S04,P0816,0.0,0,0,18990000
S04,P1683,0.0,0,0,18990000
S04,P1684,0.0,0,0,28490000
S04,P1685,0.0,0,0,18190000
S04,P1686,0.0,0,0,42990000
S04,P1687,0.0,0,0,25790000
S04,P1688,0.0,0,0,21590000
S04,P1689,0.0,0,0,19290000
S04,P1690,0.0,0,0,24990000
S04,P1691,0.0,0,0,14490000
S04,P1692,0.0,0,0,21490000
S04,P1693,0.0,0,0,47990000
S04,P1694,0.0,0,0,45990000
S04,P1695,0.0,0,0,15990000
S04,P1696,0.0,0,0,175990000
S04,P1697,0.0,0,0,48990000
S04,P1698,0.0,0,0,22990000
S04,P1699,0.0,0,0,29490000
S04,P1700,0.0,0,0,19990000
S04,P1701,0.0,0,0,17490000
S04,P1702,0.0,0,0,39990000
S04,P1703,0.0,0,0,47990000
S04,P1704,0.0,0,0,30290000
S04,P1705,0.0,0,0,18990000
S04,P1706,0.0,0,0,64990000
S04,P1707,0.0,0,0,36790000
S04,P1708,0.0,0,0,25490000
S04,P1709,0.0,0,0,42490000
S04,P1710,0.0,0,0,35990000
S04,P1711,0.0,0,0,20490000
S04,P1712,0.0,0,0,68990000
S04,P1713,0.0,0,0,17990000
S04,P1714,0.0,0,0,29990000
S04,P1715,0.0,0,0,17990000
S04,P1716,0.0,0,0,53990000
S04,P1717,0.0,0,0,24990000
S04,P1718,0.0,0,0,27290000
S04,P1719,0.0,0,0,63990000
S04,P1720,0.0,0,0,12990000
S04,P1721,0.0,0,0,28490000
S04,P1722,0.0,0,0,23490000
S04,P1723,0.0,0,0,15490000
S04,P1724,0.0,0,0,129900000
S04,P1725,0.0,0,0,46990000
S04,P1726,0.0,0,0,15990000
S04,P1727,0.0,0,0,43990000
S04,P1728,0.0,0,0,55990000
S04,P1729,0.0,0,0,47390000
S04,P1730,0.0,0,0,57490000
S04,P1731,0.0,0,0,35790000
S04,P1732,0.0,0,0,122990000
S04,P1733,0.0,0,0,19990000
S04,P1734,0.0,0,0,22790000
S04,P1735,0.0,0,0,20990000
S04,P1736,0.0,0,0,42990000
S04,P1737,0.0,0,0,90990000
S04,P1738,0.0,0,0,54990000
S04,P1739,0.0,0,0,23990000
S04,P1740,0.0,0,0,89990000
S04,P1741,0.0,0,0,16790000
S04,P1742,0.0,0,0,37990000
S04,P1743,0.0,0,0,25990000
S04,P1744,0.0,0,0,19490000
S04,P1745,0.0,0,0,26490000
S04,P1746,0.0,0,0,25690000
S04,P1747,0.0,0,0,32490000
S04,P1748,0.0,0,0,27990000
S04,P1749,0.0,0,0,34990000
S04,P1750,0.0,0,0,21200000
S04,P1751,0.0,0,0,41490000
S04,P1752,0.0,0,0,55990000
S04,P1753,0.0,0,0,29990000
S04,P1754,0.0,0,0,26990000
S04,P1755,0.0,0,0,31190000
S04,P1756,0.0,0,0,21990000
S04,P1757,0.0,0,0,25490000
S04,P1758,0.0,0,0,63790000
S04,P1759,0.0,0,0,33990000
S04,P1760,0.0,0,0,38990000
S04,P1761,0.0,0,0,10690000
S04,P1762,0.0,0,0,42990000
S04,P1763,0.0,0,0,79990000
S04,P1764,0.0,0,0,19990000
S04,P1765,0.0,0,0,38990000
S04,P1766,0.0,0,0,46990000
S04,P1767,0.0,0,0,23490000
S04,P1768,0.0,0,0,47990000
S04,P1769,0.0,0,0,41990000
S04,P1770,0.0,0,0,42990000
S04,P1771,0.0,0,0,12790000
S04,P1772,0.0,0,0,16990000
S04,P1773,0.0,0,0,23490000
S04,P1774,0.0,0,0,34990000
S04,P1775,0.0,0,0,20490000
S04,P1776,0.0,0,0,67990000
S04,P1777,0.0,0,0,119990000
S04,P1778,0.0,0,0,22290000
S04,P1779,0.0,0,0,24990000
S04,P1780,0.0,0,0,15290000
S04,P1781,0.0,0,0,24990000
S04,P1782,0.0,0,0,33990000
S04,P1783,0.0,0,0,29990000
S04,P1784,0.0,0,0,24990000
S04,P1785,0.0,0,0,22990000
S04,P1786,0.0,0,0,36490000
S04,P1787,0.0,0,0,41990000
S04,P1788,0.0,0,0,6690000
S04,P1092,0.0,0,0,17990000
S04,P1789,0.0,0,0,17990000
S04,P1790,0.0,0,0,168990000
S04,P1791,0.0,0,0,56990000
S04,P1792,0.0,0,0,35990000
S04,P1793,0.0,0,0,40990000
S04,P1794,0.0,0,0,44990000
S04,P1795,0.0,0,0,22990000
S04,P1796,0.0,0,0,21990000
S04,P1797,0.0,0,0,40990000
S04,P1798,0.0,0,0,16590000
S04,P1799,0.0,0,0,61990000
S04,P1800,0.0,0,0,74990000
S04,P1801,0.0,0,0,21990000
S04,P1802,0.0,0,0,44490000
S04,P1803,0.0,0,0,23990000
S04,P1804,0.0,0,0,17990000
S04,P1805,0.0,0,0,18890000
S04,P1806,0.0,0,0,21990000
S04,P1807,0.0,0,0,40990000
S04,P1808,0.0,0,0,51490000
S04,P1809,0.0,0,0,22290000
S04,P1810,0.0,0,0,21990000
S04,P1811,0.0,0,0,18990000
S04,P1812,0.0,0,0,22990000
S04,P1813,0.0,0,0,12590000
S04,P1814,0.0,0,0,41490000
S04,P1815,0.0,0,0,32590000
S04,P1816,0.0,0,0,84990000
S04,P1817,0.0,0,0,27490000
S04,P1818,0.0,0,0,18490000
S04,P1819,0.0,0,0,31790000
S04,P1820,0.0,0,0,55990000
S04,P1821,0.0,0,0,29990000
S04,P1822,0.0,0,0,26990000
S04,P1823,0.0,0,0,69990000
S04,P1824,0.0,0,0,28990000
S04,P1825,0.0,0,0,12490000
S04,P1826,0.0,0,0,48300000
S04,P1827,0.0,0,0,17690000
S04,P1828,0.0,0,0,37990000
S04,P1829,0.0,0,0,28490000
S04,P1830,0.0,0,0,18990000
S04,P1831,0.0,0,0,33290000
S04,P1832,0.0,0,0,17990000
S04,P1833,0.0,0,0,67690000
S04,P1834,0.0,0,0,17590000
S04,P1835,0.0,0,0,53990000
S04,P1836,0.0,0,0,108990000
S04,P1837,0.0,0,0,18990000
S04,P1838,0.0,0,0,48990000
S04,P1839,0.0,0,0,41490000
S04,P1840,0.0,0,0,23990000
S04,P1841,0.0,0,0,22490000
S04,P1842,0.0,0,0,28490000
S04,P1843,0.0,0,0,34990000
S04,P1844,0.0,0,0,23990000
S04,P1845,0.0,0,0,43990000
S04,P1846,0.0,0,0,14490000
S04,P1847,0.0,0,0,55990000
S04,P1848,0.0,0,0,24590000
S04,P1849,0.0,0,0,16990000
S04,P1850,0.0,0,0,49990000
S04,P1851,0.0,0,0,38990000
S04,P1852,0.0,0,0,78490000
S04,P1853,0.0,0,0,27990000
S04,P1854,0.0,0,0,43990000
S04,P1855,0.0,0,0,16990000
S04,P1856,0.0,0,0,15290000
S04,P1857,0.0,0,0,32790000
S04,P1858,0.0,0,0,63490000
S04,P1859,0.0,0,0,189000000
S04,P1860,0.0,0,0,61990000
S04,P1861,0.0,0,0,31490000
S04,P1862,0.0,0,0,17990000
S04,P1863,0.0,0,0,69990000
S04,P1864,0.0,0,0,39990000
S04,P1865,0.0,0,0,34490000
S04,P1866,0.0,0,0,15990000
S04,P1867,0.0,0,0,21690000
S04,P1868,0.0,0,0,36990000
S04,P1869,0.0,0,0,10290000
S04,P1870,0.0,0,0,20490000
S04,P1871,0.0,0,0,63990000
S04,P1872,0.0,0,0,40490000
S04,P1873,0.0,0,0,134990000
S04,P1874,0.0,0,0,22090000
S04,P1875,0.0,0,0,25999000
S04,P1876,0.0,0,0,28490000
S04,P1877,0.0,0,0,33990000
S04,P1878,0.0,0,0,23890000
S04,P1879,0.0,0,0,7190000
S04,P1880,0.0,0,0,47990000
S04,P1881,0.0,0,0,18690000
S04,P1882,0.0,0,0,28990000
S04,P1883,0.0,0,0,49400000
S04,P1884,0.0,0,0,23990000
S04,P1885,0.0,0,0,17290000
S04,P1886,0.0,0,0,18490000
S04,P1887,0.0,0,0,50990000
S04,P1888,0.0,0,0,25490000
S04,P1889,0.0,0,0,17390000
S04,P1890,0.0,0,0,37990000
S04,P1891,0.0,0,0,27990000
S04,P1892,0.0,0,0,22490000
S04,P1893,0.0,0,0,15290000
S04,P1894,0.0,0,0,16490000
S04,P1895,0.0,0,0,37490000
S04,P1896,0.0,0,0,24490000
S04,P1897,0.0,0,0,23790000
S04,P1898,0.0,0,0,74990000
S04,P1899,0.0,0,0,14190000
S04,P1900,0.0,0,0,45990000
S04,P1901,0.0,0,0,22490000
S04,P1902,0.0,0,0,32990000
S04,P1903,0.0,0,0,22590000
S04,P1904,0.0,0,0,42990000
S04,P1905,0.0,0,0,15490000
S04,P1906,0.0,0,0,47990000
S04,P1907,0.0,0,0,18990000
S04,P1908,0.0,0,0,24990000
S04,P1909,0.0,0,0,107990000
S04,P1910,0.0,0,0,24990000
S04,P1911,0.0,0,0,19290000
S04,P1912,0.0,0,0,44990000
S04,P1913,0.0,0,0,102990000
S04,P1914,0.0,0,0,21990000
S04,P1915,0.0,0,0,22490000
S04,P1096,0.0,0,0,24490000
S04,P1916,0.0,0,0,72990000
S04,P1917,0.0,0,0,12490000
S04,P1918,0.0,0,0,109990000
S04,P1919,0.0,0,0,31410000
S04,P1920,0.0,0,0,22590000
S04,P1921,0.0,0,0,36990000
S04,P1235,0.0,0,0,14990000
S04,P1922,0.0,0,0,14990000
S04,P1923,0.0,0,0,47990000
S04,P1924,0.0,0,0,97990000
S04,P1925,0.0,0,0,23490000
S04,P1926,0.0,0,0,23990000
S04,P1927,0.0,0,0,28990000
S04,P1928,0.0,0,0,17990000
S04,P1929,0.0,0,0,47990000
S04,P1930,0.0,0,0,36990000
S04,P1931,0.0,0,0,41990000
S04,P1932,0.0,0,0,35990000
S04,P1933,0.0,0,0,37990000
S04,P1934,0.0,0,0,24990000
S04,P1935,0.0,0,0,36990000
S04,P1936,0.0,0,0,8990000
S04,P1937,0.0,0,0,76990000
S04,P1938,0.0,0,0,33990000
S04,P1939,0.0,0,0,24990000
S04,P1940,0.0,0,0,37290000
S04,P1941,0.0,0,0,44190000
S04,P1942,0.0,0,0,31990000
S04,P1943,0.0,0,0,24490000
S04,P1944,0.0,0,0,95990000
S04,P1945,0.0,0,0,46990000
S04,P1946,0.0,0,0,124990000
S04,P1947,0.0,0,0,64490000
S04,P1948,0.0,0,0,28290000
S04,P1949,0.0,0,0,32490000
S04,P1950,0.0,0,0,117990000
S04,P1951,0.0,0,0,94990000
S04,P1952,0.0,0,0,12790000
S04,P1953,0.0,0,0,27690000
S04,P1954,0.0,0,0,84990000
S04,P1955,0.0,0,0,55990000
S04,P1956,0.0,0,0,9190000
S04,P1957,0.0,0,0,43490000
S04,P1958,0.0,0,0,24990000
S04,P1959,0.0,0,0,12190000
S04,P1960,0.0,0,0,54990000
S04,P1961,0.0,0,0,23190000
S04,P1962,0.0,0,0,23290000
S04,P1963,0.0,0,0,39990000
S04,P1964,0.0,0,0,29990000
S04,P1965,0.0,0,0,34990000
S04,P1966,0.0,0,0,49990000
S04,P1967,0.0,0,0,31990000
S04,P1968,0.0,0,0,26890000
S04,P1969,0.0,0,0,20990000
S04,P1970,0.0,0,0,57990000
S04,P1971,0.0,0,0,20190000
S04,P1972,0.0,0,0,57990000
S04,P1973,0.0,0,0,15490000
S04,P1974,0.0,0,0,16490000
S04,P1975,0.0,0,0,59990000
S04,P1976,0.0,0,0,22990000
S04,P1977,0.0,0,0,23990000
S04,P1978,0.0,0,0,64990000
S04,P1979,0.0,0,0,77490000
S04,P1980,0.0,0,0,27990000
S04,P1981,0.0,0,0,23490000
S04,P1982,0.0,0,0,17690000
S04,P1983,0.0,0,0,57990000
S04,P1984,0.0,0,0,90490000
S04,P1985,0.0,0,0,36990000
S04,P1986,0.0,0,0,68490000
S04,P1987,0.0,0,0,34990000
S04,P1988,0.0,0,0,40990000
S04,P1989,0.0,0,0,34990000
S04,P1990,0.0,0,0,63490000
S04,P1991,0.0,0,0,30790000
S04,P1241,0.0,0,0,27990000
S05,P1992,0.0,0,0,32390000
S05,P1993,0.0,0,0,61990000
S05,P1994,0.0,0,0,23590000
S05,P1995,0.0,0,0,35490000
S05,P1996,0.0,0,0,23990000
S05,P1997,0.0,0,0,18290000
S05,P1998,0.0,0,0,20990000
S05,P1999,0.0,0,0,31990000
S05,P2000,0.0,0,0,19490000
S05,P2001,0.0,0,0,31990000
S05,P2002,0.0,0,0,20490000
S05,P2003,0.0,0,0,23990000
S05,P2004,0.0,0,0,50990000
S05,P2005,0.0,0,0,83990000
S05,P2006,0.0,0,0,23790000
S05,P2007,0.0,0,0,23490000
S05,P2008,0.0,0,0,36990000
S05,P2009,0.0,0,0,25190000
S05,P2010,0.0,0,0,20490000
S05,P2011,0.0,0,0,50190000
S05,P2012,0.0,0,0,30990000
S05,P2013,0.0,0,0,60990000
S05,P2014,0.0,0,0,21990000
S05,P2015,0.0,0,0,13690000
S05,P2016,0.0,0,0,31290000
S05,P2017,0.0,0,0,48990000
S05,P2018,0.0,0,0,40490000
S05,P2019,0.0,0,0,24290000
S05,P2020,0.0,0,0,23990000
S05,P2021,0.0,0,0,24490000
S05,P2022,0.0,0,0,17990000
S05,P2023,0.0,0,0,28990000
S05,P2024,0.0,0,0,40890000
S05,P2025,0.0,0,0,14290000
S05,P2026,0.0,0,0,48490000
S05,P2027,0.0,0,0,36890000
S05,P2028,0.0,0,0,48990000
S05,P2029,0.0,0,0,19490000
S05,P2030,0.0,0,0,19990000
S05,P2031,0.0,0,0,29190000
S05,P2032,0.0,0,0,31990000
S05,P2033,0.0,0,0,22990000
S05,P2034,0.0,0,0,35990000
S05,P2035,0.0,0,0,16790000
S05,P2036,0.0,0,0,26990000
S05,P2037,0.0,0,0,21490000
S05,P2038,0.0,0,0,28490000
S05,P2039,0.0,0,0,42690000
S05,P2040,0.0,0,0,18990000
S05,P2041,0.0,0,0,35690000
S05,P2042,0.0,0,0,27490000
S05,P2043,0.0,0,0,20390000
S05,P2044,0.0,0,0,29990000
S05,P2045,0.0,0,0,44690000
S05,P2046,0.0,0,0,15990000
S05,P2047,0.0,0,0,27990000
S05,P2048,0.0,0,0,47490000
S05,P2049,0.0,0,0,17090000
S05,P2050,0.0,0,0,25290000
S05,P2051,0.0,0,0,31490000
S05,P2052,0.0,0,0,25990000
S05,P2053,0.0,0,0,21490000
S05,P2054,0.0,0,0,17490000
S05,P2055,0.0,0,0,14990000
S05,P2056,0.0,0,0,21490000
S05,P2057,0.0,0,0,18990000
S05,P2058,0.0,0,0,19990000
S05,P2059,0.0,0,0,17490000
S05,P2060,0.0,0,0,28990000
S05,P2061,0.0,0,0,23490000
S05,P2062,0.0,0,0,44490000
S05,P2063,0.0,0,0,25790000
S05,P2064,0.0,0,0,21190000
S05,P2065,0.0,0,0,27490000
S05,P2066,0.0,0,0,12890000
S05,P2067,0.0,0,0,24490000
S05,P2068,0.0,0,0,35490000
S05,P2069,0.0,0,0,44990000
S05,P2070,0.0,0,0,23290000
S05,P2071,0.0,0,0,44990000
S05,P2072,0.0,0,0,38990000
S05,P2073,0.0,0,0,25990000
S05,P2074,0.0,0,0,26990000
S05,P2075,0.0,0,0,40990000
S05,P2076,0.0,0,0,89390000
S05,P2077,0.0,0,0,40990000
S05,P2078,0.0,0,0,24190000
S05,P2079,0.0,0,0,28990000
S05,P2080,0.0,0,0,17390000
S05,P2081,0.0,0,0,26990000
S05,P2082,0.0,0,0,18990000
S05,P2083,0.0,0,0,23990000
S05,P2084,0.0,0,0,28990000
S05,P2085,0.0,0,0,33990000
S05,P2086,0.0,0,0,21490000
S05,P2087,0.0,0,0,41990000
S05,P2088,0.0,0,0,21990000
S05,P2089,0.0,0,0,30690000
S05,P2090,0.0,0,0,88390000
S05,P2091,0.0,0,0,19990000
S05,P2092,0.0,0,0,30990000
S05,P2093,0.0,0,0,25590000
S05,P2094,0.0,0,0,17990000
S05,P2095,0.0,0,0,75990000
S05,P2096,0.0,0,0,45990000
S05,P2097,0.0,0,0,29990000
S05,P2098,0.0,0,0,27690000
S05,P2099,0.0,0,0,24790000
S05,P2100,0.0,0,0,22990000
S05,P2101,0.0,0,0,55990000
S05,P2102,0.0,0,0,16790000
S05,P2103,0.0,0,0,62090000
S05,P2104,0.0,0,0,17490000
S05,P2105,0.0,0,0,48990000
S05,P2106,0.0,0,0,22890000
S05,P2107,0.0,0,0,20690000
S05,P2108,0.0,0,0,49990000
S05,P2109,0.0,0,0,18990000
S05,P2110,0.0,0,0,40990000
S05,P2111,0.0,0,0,27190000
S05,P2112,0.0,0,0,76490000
S05,P2113,0.0,0,0,17990000
S05,P2114,0.0,0,0,33890000
S05,P2115,0.0,0,0,26690000
S05,P2116,0.0,0,0,56490000
S05,P2117,0.0,0,0,16990000
S05,P2118,0.0,0,0,80490000
S05,P2119,0.0,0,0,44990000
S05,P2120,0.0,0,0,50690000
S05,P2121,0.0,0,0,45190000
S05,P2122,0.0,0,0,42390000
S05,P2123,0.0,0,0,27090000
S05,P2124,0.0,0,0,44990000
S05,P2125,0.0,0,0,26190000
S05,P2126,0.0,0,0,40990000
S05,P2127,0.0,0,0,38990000
S05,P2128,0.0,0,0,34490000
S05,P2129,0.0,0,0,70990000
S05,P2130,0.0,0,0,34290000
S05,P2131,0.0,0,0,26590000
S05,P2132,0.0,0,0,26690000
S05,P2133,0.0,0,0,37790000
S05,P2134,0.0,0,0,70990000
S05,P2135,0.0,0,0,27190000
S05,P2136,0.0,0,0,23290000
S05,P2137,0.0,0,0,29990000
S05,P2138,0.0,0,0,13890000
S05,P2139,0.0,0,0,24090000
S05,P2140,0.0,0,0,12490000
S05,P2141,0.0,0,0,33490000
S05,P2142,0.0,0,0,39300000
S05,P2143,0.0,0,0,32490000
S05,P2144,0.0,0,0,23590000
S05,P2145,0.0,0,0,12490000
S05,P2146,0.0,0,0,22990000
S05,P2147,0.0,0,0,22990000
S05,P2148,0.0,0,0,17690000
S05,P2149,0.0,0,0,33990000
S05,P2150,0.0,0,0,61890000
S05,P2151,0.0,0,0,83990000
S05,P2152,0.0,0,0,24990000
S05,P2153,0.0,0,0,60990000
S05,P2154,0.0,0,0,60990000
S05,P2155,0.0,0,0,24790000
S05,P2156,0.0,0,0,29990000
S05,P2157,0.0,0,0,39790000
S05,P2158,0.0,0,0,52790000
S05,P2159,0.0,0,0,44990000
S05,P2160,0.0,0,0,28990000
S05,P2161,0.0,0,0,31290000
S05,P2162,0.0,0,0,70990000
S05,P2163,0.0,0,0,18990000
S05,P2164,0.0,0,0,75490000
S05,P2165,0.0,0,0,54990000
S05,P2166,0.0,0,0,20990000
S05,P2167,0.0,0,0,34990000
S05,P2168,0.0,0,0,109990000
S05,P2169,0.0,0,0,48090000
S05,P2170,0.0,0,0,25790000
S05,P2171,0.0,0,0,25690000
S05,P2172,0.0,0,0,82490000
S05,P2173,0.0,0,0,79990000
S05,P2174,0.0,0,0,40990000
S05,P2175,0.0,0,0,33990000
S05,P2176,0.0,0,0,104990000
S05,P2177,0.0,0,0,20990000
S05,P2178,0.0,0,0,22690000
S05,P2179,0.0,0,0,74490000
S05,P2180,0.0,0,0,80990000
S05,P2181,0.0,0,0,29990000
S05,P2182,0.0,0,0,28290000
S05,P2183,0.0,0,0,27690000
S05,P2184,0.0,0,0,19690000
S05,P2185,0.0,0,0,23990000
S05,P2186,0.0,0,0,39990000
S05,P2187,0.0,0,0,56990000
S05,P2188,0.0,0,0,34790000
S05,P2189,0.0,0,0,22190000
S05,P2190,0.0,0,0,20690000
S05,P2191,0.0,0,0,25490000
S05,P2192,0.0,0,0,28490000
S05,P2193,0.0,0,0,97990000
S05,P2194,0.0,0,0,61490000
S05,P2195,0.0,0,0,31900000
S05,P2196,0.0,0,0,24390000
S05,P2197,0.0,0,0,24990000
S05,P2198,0.0,0,0,21690000
S05,P2199,0.0,0,0,47990000
S05,P2200,0.0,0,0,59990000
S05,P2201,0.0,0,0,43190000
S05,P2202,0.0,0,0,25690000
S05,P2203,0.0,0,0,15390000
S05,P2204,0.0,0,0,29790000
S05,P2205,0.0,0,0,24490000
S05,P2206,0.0,0,0,15990000
S05,P2207,0.0,0,0,43990000
S05,P2208,0.0,0,0,22990000
S05,P2209,0.0,0,0,26590000
S05,P2210,0.0,0,0,27090000
S05,P2211,0.0,0,0,22190000
S05,P2212,0.0,0,0,25990000
S05,P2213,0.0,0,0,65990000
S05,P2214,0.0,0,0,53090000
S05,P2215,0.0,0,0,41990000
S05,P2216,0.0,0,0,56490000
S05,P2217,0.0,0,0,29990000
S05,P2218,0.0,0,0,27690000
S05,P2219,0.0,0,0,39990000
S05,P2220,0.0,0,0,30990000
S05,P2221,0.0,0,0,21490000
S05,P2222,0.0,0,0,23190000
